name,cpu_score
2115,intel core i3 1115g4e,5483.0
2116,intel core i3 1115gre,4484.0
2117,intel core i3 1125g4,9617.0
2118,intel core i3 12100,13598.0
2119,intel core i3 12100e,14250.0
2120,intel core i3 12100f,14108.0
2121,intel core i3 12100t,12622.0
2122,intel core i3 12100te,11859.0
2123,intel core i3 1210u,10513.0
2124,intel core i3 1215u,10858.0
2125,intel core i3 1215ue,9886.0
2126,intel core i3 1215ul,6161.0
2127,intel core i3 1220p,14532.0
2128,intel core i3 1220pe,16146.0
2129,intel core i3 12300,14540.0
2130,intel core i3 12300t,13077.0
2131,intel core i3 1305u,8789.0
2132,intel core i3 13100,13427.0
2133,intel core i3 13100e,11650.0
2134,intel core i3 13100f,14621.0
2135,intel core i3 13100t,13099.0
2136,intel core i3 1315u,12220.0
2137,intel core i3 1315ue,8906.0
2138,intel core i3 14100,15050.0
2139,intel core i3 14100f,15278.0
2140,intel core i3 14100t,13727.0
2141,intel core i3 2100,1857.0
2142,intel core i3 2100t,1501.0
2143,intel core i3 2102,2029.0
2144,intel core i3 2105,1837.0
2145,intel core i3 21050,2193.0
2146,intel core i3 2120,1956.0
2147,intel core i3 2120t,1528.0
2148,intel core i3 2125,2083.0
2149,intel core i3 2130,2043.0
2150,intel core i3 2140,2307.0
2151,intel core i3 2310e,1845.0
2152,intel core i3 2310m,1222.0
2153,intel core i3 2312m,1159.0
2154,intel core i3 2328m,1237.0
2155,intel core i3 2330e,1823.0
2156,intel core i3 2330m,1230.0
2157,intel core i3 2332m,1353.0
2158,intel core i3 2340ue,976.0
2159,intel core i3 2348m,1274.0
2160,intel core i3 2350m,1256.0
2161,intel core i3 2357m,788.0
2162,intel core i3 2365m,819.0
2163,intel core i3 2367m,847.0
2164,intel core i3 2370m,1371.0
2165,intel core i3 2375m,903.0
2166,intel core i3 2377m,838.0
2167,intel core i3 3110m,1635.0
2168,intel core i3 3120m,1701.0
2169,intel core i3 3130m,1900.0
2170,intel core i3 3210,2227.0
2171,intel core i3 3217u,1225.0
2172,intel core i3 3217ue,1362.0
2173,intel core i3 3220,2264.0
2174,intel core i3 3220t,1940.0
2175,intel core i3 3225,2239.0
2176,intel core i3 3227u,1293.0
2177,intel core i3 3229y,1008.0
2178,intel core i3 3240,2320.0
2179,intel core i3 3240t,2046.0
2180,intel core i3 3245,2379.0
2181,intel core i3 3250,2442.0
2182,intel core i3 3250t,2650.0
2183,intel core i3 330e,1260.0
2184,intel core i3 330m,1024.0
2185,intel core i3 330um,555.0
2186,intel core i3 350m,1084.0
2187,intel core i3 370m,1156.0
2188,intel core i3 380m,1198.0
2189,intel core i3 380um,745.0
2190,intel core i3 390m,1276.0
2191,intel core i3 4000m,1781.0
2192,intel core i3 4005u,1663.0
2193,intel core i3 4010u,1655.0
2194,intel core i3 4010y,1358.0
2195,intel core i3 4012y,1278.0
2196,intel core i3 4020y,1463.0
2197,intel core i3 4025u,1961.0
2198,intel core i3 4030u,1873.0
2199,intel core i3 4030y,1654.0
2200,intel core i3 4100e,1848.0
2201,intel core i3 4100m,2519.0
2202,intel core i3 4110m,2678.0
2203,intel core i3 4110u,1860.0
2204,intel core i3 4120u,1948.0
2205,intel core i3 4130,3314.0
2206,intel core i3 4130t,2886.0
2207,intel core i3 4150,3394.0
2208,intel core i3 4150t,2864.0
2209,intel core i3 4158u,1921.0
2210,intel core i3 4160,3519.0
2211,intel core i3 4160t,3113.0
2212,intel core i3 4170,3582.0
2213,intel core i3 4170t,3218.0
2214,intel core i3 4330,3544.0
2215,intel core i3 4330t,3115.0
2216,intel core i3 4330te,2022.0
2217,intel core i3 4340,3460.0
2218,intel core i3 4350,3548.0
2219,intel core i3 4350t,3142.0
2220,intel core i3 4360,3647.0
2221,intel core i3 4360t,3286.0
2222,intel core i3 4370,3856.0
2223,intel core i3 4370t,3361.0
2224,intel core i3 4570t,3244.0
2225,intel core i3 5005u,2024.0
2226,intel core i3 5010u,2190.0
2227,intel core i3 5015u,1863.0
2228,intel core i3 5020u,2208.0
2229,intel core i3 5157u,2593.0
2230,intel core i3 530,1501.0
2231,intel core i3 540,1538.0
2232,intel core i3 550,1609.0
2233,intel core i3 560,1662.0
2234,intel core i3 6006u,2281.0
2235,intel core i3 6098p,4017.0
2236,intel core i3 6100,4141.0
2237,intel core i3 6100e,3315.0
2238,intel core i3 6100h,3041.0
2239,intel core i3 6100t,3651.0
2240,intel core i3 6100te,3152.0
2241,intel core i3 6100u,2634.0
2242,intel core i3 6102e,2349.0
2243,intel core i3 6157u,2770.0
2244,intel core i3 6167u,3255.0
2245,intel core i3 6300,4345.0
2246,intel core i3 6300t,4002.0
2247,intel core i3 6320,4473.0
2248,intel core i3 7020u,2582.0
2249,intel core i3 7100,4324.0
2250,intel core i3 7100h,3430.0
2251,intel core i3 7100t,3760.0
2252,intel core i3 7100u,2723.0
2253,intel core i3 7101e,4430.0
2254,intel core i3 7101te,3957.0
2255,intel core i3 7102e,2599.0
2256,intel core i3 7130u,3022.0
2257,intel core i3 7167u,3368.0
2258,intel core i3 7300,4529.0
2259,intel core i3 7300t,4211.0
2260,intel core i3 7320,4844.0
2261,intel core i3 7350k,4967.0
2262,intel core i3 8100,6100.0
2263,intel core i3 8100b,6014.0
2264,intel core i3 8100h,4310.0
2265,intel core i3 8100t,5270.0
2266,intel core i3 8109u,4263.0
2267,intel core i3 8121u,4391.0
2268,intel core i3 8130u,3549.0
2269,intel core i3 8140u,4227.0
2270,intel core i3 8145u,3790.0
2271,intel core i3 8145ue,4099.0
2272,intel core i3 8300,6305.0
2273,intel core i3 8300t,5749.0
2274,intel core i3 8350k,6871.0
2275,intel core i3 9100,6625.0
2276,intel core i3 9100e,6868.0
2277,intel core i3 9100f,6736.0
2278,intel core i3 9100hl,3065.0
2279,intel core i3 9100t,5472.0
2280,intel core i3 9100te,4791.0
2281,intel core i3 9300,7137.0
2282,intel core i3 9300t,6108.0
2283,intel core i3 9320,7358.0
2284,intel core i3 9350k,7700.0
2285,intel core i3 9350kf,7549.0
2286,intel core i3 n300,8776.0
2287,intel core i3 n305,9963.0
2288,intel core i5 750s,1326.0
2289,intel core i5 e 520,1619.0
2290,intel core i5 10200h,8161.0
2291,intel core i5 10210u,6192.0
2292,intel core i5 10210y,4475.0
2293,intel core i5 10300h,8365.0
2294,intel core i5 1030ng7,5721.0
2295,intel core i5 10310u,6440.0
2296,intel core i5 1035g1,7368.0
2297,intel core i5 1035g4,7873.0
2298,intel core i5 1035g7,8111.0
2299,intel core i5 1038ng7,8892.0
2300,intel core i5 10400,12115.0
2301,intel core i5 10400f,12198.0
2302,intel core i5 10400h,8496.0
2303,intel core i5 10400t,9771.0
2304,intel core i5 10500,13417.0
2305,intel core i5 10500e,10827.0
2306,intel core i5 10500h,11230.0
2307,intel core i5 10500t,10089.0
2308,intel core i5 10500te,8449.0
2309,intel core i5 10505,12161.0
2310,intel core i5 10600,13691.0
2311,intel core i5 10600k,14300.0
2312,intel core i5 10600kf,14225.0
2313,intel core i5 10600t,11419.0
2314,intel core i5 11260h,15751.0
2315,intel core i5 11300h,10909.0
2316,intel core i5 1130g7,8545.0
2317,intel core i5 11320h,10981.0
2318,intel core i5 1135g7,9746.0
2319,intel core i5 11400,17007.0
2320,intel core i5 11400f,17028.0
2321,intel core i5 11400h,15629.0
2322,intel core i5 11400t,13632.0
2323,intel core i5 1140g7,9056.0
2324,intel core i5 1145g7,9793.0
2325,intel core i5 1145g7e,9196.0
2326,intel core i5 1145gre,8221.0
2327,intel core i5 11500,17338.0
2328,intel core i5 11500b,17437.0
2329,intel core i5 11500h,16091.0
2330,intel core i5 11500t,13117.0
2331,intel core i5 1155g7,10108.0
2332,intel core i5 11600,18041.0
2333,intel core i5 11600k,19589.0
2334,intel core i5 11600kf,19620.0
2335,intel core i5 11600t,14679.0
2336,intel core i5 1230u,10977.0
2337,intel core i5 1235u,13387.0
2338,intel core i5 12400,19363.0
2339,intel core i5 12400f,19529.0
2340,[dual cpu] intel core i5 12400f,19680.0
2341,intel core i5 12400t,16215.0
2342,intel core i5 1240p,17109.0
2343,intel core i5 1240u,12652.0
2344,intel core i5 12450h,16980.0
2345,intel core i5 12450hx,18730.0
2346,intel core i5 1245u,13385.0
2347,intel core i5 1245ue,9283.0
2348,intel core i5 12490f,20337.0
2349,intel core i5 12500,19909.0
2350,intel core i5 12500e,20699.0
2351,intel core i5 12500h,21072.0
2352,intel core i5 12500t,16557.0
2353,intel core i5 12500te,14536.0
2354,intel core i5 1250p,20144.0
2355,intel core i5 1250pe,17738.0
2356,intel core i5 12600,21277.0
2357,intel core i5 12600h,22212.0
2358,intel core i5 12600he,24599.0
2359,intel core i5 12600hl,20739.0
2360,intel core i5 12600hx,23949.0
2361,intel core i5 12600k,27695.0
2362,intel core i5 12600kf,27911.0
2363,intel core i5 12600t,17599.0
2364,intel core i5 1334u,13229.0
2365,intel core i5 1335u,14740.0
2366,intel core i5 1335ue,11921.0
2367,intel core i5 13400,23163.0
2368,intel core i5 13400f,25177.0
2369,intel core i5 13400t,20489.0
2370,intel core i5 1340p,18765.0
2371,intel core i5 1340pe,20041.0
2372,intel core i5 13420h,18485.0
2373,intel core i5 13450hx,25586.0
2374,intel core i5 1345u,15091.0
2375,intel core i5 13490f,27559.0
2376,intel core i5 13500,31857.0
2377,intel core i5 13500e,28036.0
2378,intel core i5 13500h,22721.0
2379,intel core i5 13500hx,30444.0
2380,intel core i5 13500t,23220.0
2381,intel core i5 13500te,21384.0
2382,intel core i5 1350p,18833.0
2383,intel core i5 13600,32042.0
2384,intel core i5 13600h,24255.0
2385,intel core i5 13600he,26540.0
2386,intel core i5 13600hx,27606.0
2387,intel core i5 13600k,37937.0
2388,intel core i5 13600kf,37812.0
2389,intel core i5 13600t,26912.0
2390,intel core i5 14400,25615.0
2391,intel core i5 14400f,25757.0
2392,intel core i5 14400t,24598.0
2393,intel core i5 14450hx,27773.0
2394,intel core i5 14490f,28662.0
2395,intel core i5 14500,32206.0
2396,intel core i5 14500hx,27057.0
2397,intel core i5 14500t,24372.0
2398,intel core i5 14600,33813.0
2399,intel core i5 14600k,38992.0
2400,intel core i5 14600kf,39269.0
2401,intel core i5 14600t,24439.0
2402,intel core i5 2300,3436.0
2403,intel core i5 2310,3659.0
2404,intel core i5 2320,3676.0
2405,intel core i5 2380p,3797.0
2406,intel core i5 2390t,2493.0
2407,intel core i5 2400,3866.0
2408,intel core i5 2400s,3153.0
2409,intel core i5 24050s,3061.0
2410,intel core i5 2405s,3224.0
2411,intel core i5 2410m,1941.0
2412,intel core i5 2415m,1949.0
2413,intel core i5 2430m,2001.0
2414,intel core i5 2435m,2067.0
2415,intel core i5 2450m,2073.0
2416,intel core i5 2450p,4203.0
2417,intel core i5 2467m,1452.0
2418,intel core i5 2500,4116.0
2419,intel core i5 2500k,4120.0
2420,intel core i5 2500s,3383.0
2421,intel core i5 2500t,2929.0
2422,intel core i5 2510e,1889.0
2423,intel core i5 2515e,1882.0
2424,intel core i5 2520m,2239.0
2425,intel core i5 2537m,1223.0
2426,intel core i5 2540m,2365.0
2427,intel core i5 2550k,4134.0
2428,intel core i5 2557m,1720.0
2429,intel core i5 2560m,2397.0
2430,intel core i5 3170k,8882.0
2431,intel core i5 3210m,2465.0
2432,intel core i5 3230m,2563.0
2433,intel core i5 3317u,2016.0
2434,intel core i5 3320m,2660.0
2435,intel core i5 3330,4099.0
2436,intel core i5 3330s,3889.0
2437,intel core i5 3335s,3717.0
2438,intel core i5 3337u,2093.0
2439,intel core i5 3339y,1589.0
2440,intel core i5 3340,4227.0
2441,intel core i5 3340m,2698.0
2442,intel core i5 3340s,3942.0
2443,intel core i5 3350p,4295.0
2444,intel core i5 3360m,2873.0
2445,intel core i5 3380m,2916.0
2446,intel core i5 3427u,2254.0
2447,intel core i5 3437u,2307.0
2448,intel core i5 3439y,1907.0
2449,intel core i5 3450,4502.0
2450,intel core i5 3450s,4375.0
2451,intel core i5 3470,4677.0
2452,intel core i5 3470s,4391.0
2453,intel core i5 3470t,3001.0
2454,intel core i5 3475s,4277.0
2455,intel core i5 3550,4808.0
2456,intel core i5 3550s,4422.0
2457,intel core i5 3570,4931.0
2458,intel core i5 3570k,4953.0
2459,intel core i5 3570s,4630.0
2460,intel core i5 3570t,3962.0
2461,intel core i5 3610me,2666.0
2462,intel core i5 4200h,3095.0
2463,intel core i5 4200m,2804.0
2464,intel core i5 4200u,2181.0
2465,intel core i5 4200y,1558.0
2466,intel core i5 4202y,1511.0
2467,intel core i5 4210h,3074.0
2468,intel core i5 4210m,2883.0
2469,intel core i5 4210u,2309.0
2470,intel core i5 4210y,1559.0
2471,intel core i5 4220y,1591.0
2472,intel core i5 4230u,1853.0
2473,intel core i5 4250u,2149.0
2474,intel core i5 4258u,2638.0
2475,intel core i5 4260u,2302.0
2476,intel core i5 4278u,2819.0
2477,intel core i5 4288u,2637.0
2478,intel core i5 4300m,2967.0
2479,intel core i5 4300u,2496.0
2480,intel core i5 4300y,1505.0
2481,intel core i5 4302y,1516.0
2482,intel core i5 4308u,2941.0
2483,intel core i5 430m,1204.0
2484,intel core i5 430um,627.0
2485,intel core i5 4310m,3098.0
2486,intel core i5 4310u,2522.0
2487,intel core i5 4330m,3232.0
2488,intel core i5 4340m,3376.0
2489,intel core i5 4350u,2425.0
2490,intel core i5 4400e,3251.0
2491,intel core i5 4402e,2681.0
2492,intel core i5 4422e,1907.0
2493,intel core i5 4430,4658.0
2494,intel core i5 4430s,4344.0
2495,intel core i5 4440,4787.0
2496,intel core i5 4440s,4377.0
2497,intel core i5 4460,4889.0
2498,intel core i5 4460s,4583.0
2499,intel core i5 4460t,3652.0
2500,intel core i5 4470,3971.0
2501,intel core i5 4470s,4742.0
2502,intel core i5 450m,1238.0
2503,intel core i5 4570,5227.0
2504,intel core i5 4570r,4550.0
2505,intel core i5 4570s,5015.0
2506,intel core i5 4570t,3224.0
2507,intel core i5 4570te,3074.0
2508,intel core i5 4590,5369.0
2509,intel core i5 4590s,5143.0
2510,intel core i5 4590t,4067.0
2511,intel core i5 460m,1296.0
2512,intel core i5 4670,5497.0
2513,intel core i5 4670k,5568.0
2514,intel core i5 4670k cpt,5034.0
2515,intel core i5 4670r,5233.0
2516,intel core i5 4670s,5160.0
2517,intel core i5 4670t,4441.0
2518,intel core i5 4690,5572.0
2519,intel core i5 4690k,5692.0
2520,intel core i5 4690s,5522.0
2521,intel core i5 4690t,4608.0
2522,intel core i5 470um,782.0
2523,intel core i5 480m,1324.0
2524,intel core i5 5200u,2497.0
2525,intel core i5 520m,1716.0
2526,intel core i5 520um,908.0
2527,intel core i5 5250u,2438.0
2528,intel core i5 5257u,2814.0
2529,intel core i5 5287u,3109.0
2530,intel core i5 5300u,2734.0
2531,intel core i5 5350u,2576.0
2532,intel core i5 540m,1808.0
2533,intel core i5 540um,1002.0
2534,intel core i5 5575r,5078.0
2535,intel core i5 560m,1905.0
2536,intel core i5 560um,1015.0
2537,intel core i5 5675c,5606.0
2538,intel core i5 5675r,5571.0
2539,intel core i5 580m,1951.0
2540,intel core i5 6198du,3115.0
2541,intel core i5 6200u,2995.0
2542,intel core i5 6260u,3213.0
2543,intel core i5 6267u,3340.0
2544,intel core i5 6287u,3799.0
2545,intel core i5 6300hq,4694.0
2546,intel core i5 6300u,3231.0
2547,intel core i5 6350hq,4255.0
2548,intel core i5 6360u,3100.0
2549,intel core i5 6400,5163.0
2550,intel core i5 6400t,4279.0
2551,intel core i5 6402p,5367.0
2552,intel core i5 6440eq,5445.0
2553,intel core i5 6440hq,5103.0
2554,intel core i5 6442eq,4487.0
2555,intel core i5 650,2248.0
2556,intel core i5 6500,5624.0
2557,intel core i5 6500t,4791.0
2558,intel core i5 6500te,4772.0
2559,intel core i5 655k,2017.0
2560,intel core i5 660,2394.0
2561,intel core i5 6600,6054.0
2562,intel core i5 6600k,6327.0
2563,intel core i5 6600t,5598.0
2564,intel core i5 661,2470.0
2565,intel core i5 670,2533.0
2566,intel core i5 680,2647.0
2567,intel core i5 7200u,3384.0
2568,intel core i5 7260u,3989.0
2569,intel core i5 7267u,3627.0
2570,intel core i5 7287u,3743.0
2571,intel core i5 7300hq,5087.0
2572,intel core i5 7300u,3654.0
2573,intel core i5 7360u,3844.0
2574,intel core i5 7400,5470.0
2575,intel core i5 7400t,4701.0
2576,intel core i5 7440eq,5711.0
2577,intel core i5 7440hq,5496.0
2578,intel core i5 7442eq,4834.0
2579,intel core i5 750,2531.0
2580,intel core i5 7500,6033.0
2581,intel core i5 7500t,5207.0
2582,intel core i5 760,2633.0
2583,intel core i5 7600,6535.0
2584,intel core i5 7600k,6800.0
2585,intel core i5 7600t,5927.0
2586,intel core i5 760s,5440.0
2587,intel core i5 7640x,7001.0
2588,intel core i5 7y54,2645.0
2589,intel core i5 7y57,2592.0
2590,intel core i5 8200y,2174.0
2591,intel core i5 8210y,2756.0
2592,intel core i5 8250u,5867.0
2593,intel core i5 8257u,7467.0
2594,intel core i5 8259u,7876.0
2595,intel core i5 8260u,7430.0
2596,intel core i5 8265u,5942.0
2597,intel core i5 8265uc,5169.0
2598,intel core i5 8269u,7111.0
2599,intel core i5 8279u,7490.0
2600,intel core i5 8300h,7456.0
2601,intel core i5 8305g,6951.0
2602,intel core i5 8350u,6220.0
2603,intel core i5 8365u,6114.0
2604,intel core i5 8365ue,5711.0
2605,intel core i5 8400,9238.0
2606,intel core i5 8400h,7636.0
2607,intel core i5 8400t,7446.0
2608,intel core i5 8500,9547.0
2609,intel core i5 8500b,8915.0
2610,intel core i5 8500t,7730.0
2611,intel core i5 8600,9973.0
2612,intel core i5 8600k,10200.0
2613,intel core i5 8600t,9330.0
2614,intel core i5 9300h,7571.0
2615,intel core i5 9300hf,7329.0
2616,intel core i5 9400,9377.0
2617,intel core i5 9400f,9469.0
2618,intel core i5 9400h,7905.0
2619,intel core i5 9400t,8348.0
2620,intel core i5 9500,9814.0
2621,intel core i5 9500f,9923.0
2622,intel core i5 9500t,8217.0
2623,intel core i5 9500te,9861.0
2624,intel core i5 9600,10446.0
2625,intel core i5 9600k,10670.0
2626,intel core i5 9600kf,10682.0
2627,intel core i5 9600t,9621.0
2628,intel core i5 l16g7,3386.0
2629,intel core i7 10510u,6580.0
2630,intel core i7 10510y,4905.0
2631,intel core i7 1060ng7,6466.0
2632,intel core i7 10610u,6698.0
2633,intel core i7 1065g7,8283.0
2634,intel core i7 1068ng7,9272.0
2635,intel core i7 10700,16386.0
2636,intel core i7 10700e,16599.0
2637,intel core i7 10700f,16405.0
2638,intel core i7 10700k,18777.0
2639,intel core i7 10700kf,18575.0
2640,intel core i7 10700t,12823.0
2641,intel core i7 10700te,12969.0
2642,intel core i7 10710u,9576.0
2643,intel core i7 10750h,11845.0
2644,intel core i7 10810u,8120.0
2645,intel core i7 10850h,11772.0
2646,intel core i7 10870h,14413.0
2647,intel core i7 10875h,14861.0
2648,intel core i7 11370h,11693.0
2649,intel core i7 11375h,11819.0
2650,intel core i7 11390h,9943.0
2651,intel core i7 11600h,16685.0
2652,intel core i7 1160g7,9181.0
2653,intel core i7 1165g7,10181.0
2654,intel core i7 11700,19677.0
2655,intel core i7 11700b,22535.0
2656,intel core i7 11700f,20996.0
2657,intel core i7 11700k,24582.0
2658,intel core i7 11700kf,23921.0
2659,intel core i7 11700t,15457.0
2660,intel core i7 11800h,20435.0
2661,intel core i7 1180g7,8270.0
2662,intel core i7 11850h,20474.0
2663,intel core i7 11850he,18899.0
2664,intel core i7 1185g7,10380.0
2665,intel core i7 1185g7e,10256.0
2666,intel core i7 1185gre,8046.0
2667,intel core i7 1195g7,10751.0
2668,intel core i7 1250u,11635.0
2669,intel core i7 1255u,13581.0
2670,intel core i7 1260p,17017.0
2671,intel core i7 1260u,14127.0
2672,intel core i7 12650h,22557.0
2673,intel core i7 12650hx,20612.0
2674,intel core i7 1265u,13807.0
2675,intel core i7 1265ue,9471.0
2676,intel core i7 12700,30767.0
2677,intel core i7 12700e,29384.0
2678,intel core i7 12700f,30689.0
2679,intel core i7 12700h,26130.0
2680,intel core i7 12700k,34597.0
2681,intel core i7 12700kf,34331.0
2682,intel core i7 12700t,21332.0
2683,intel core i7 12700te,17189.0
2684,intel core i7 1270p,17463.0
2685,intel core i7 1270pe,17960.0
2686,intel core i7 12800h,24800.0
2687,intel core i7 12800he,29805.0
2688,intel core i7 12800hx,32122.0
2689,intel core i7 1280p,20442.0
2690,intel core i7 12850hx,30785.0
2691,intel core i7 1355u,14839.0
2692,intel core i7 1360p,19086.0
2693,intel core i7 13620h,24898.0
2694,intel core i7 13650hx,31377.0
2695,intel core i7 1365u,14861.0
2696,intel core i7 1365ure,10278.0
2697,intel core i7 13700,37006.0
2698,intel core i7 13700e,34728.0
2699,intel core i7 13700f,38902.0
2700,intel core i7 13700h,27158.0
2701,intel core i7 13700hx,33601.0
2702,intel core i7 13700k,46429.0
2703,intel core i7 13700kf,46596.0
2704,intel core i7 13700t,27439.0
2705,intel core i7 13700te,23113.0
2706,intel core i7 13705h,23129.0
2707,intel core i7 1370p,20143.0
2708,intel core i7 1370pre,14103.0
2709,intel core i7 13790f,46309.0
2710,intel core i7 13800h,27061.0
2711,intel core i7 13800hre,9781.0
2712,intel core i7 13850hx,38073.0
2713,intel core i7 14650hx,36703.0
2714,intel core i7 14700,43081.0
2715,intel core i7 14700f,43702.0
2716,intel core i7 14700hx,37457.0
2717,intel core i7 14700k,53269.0
2718,intel core i7 14700kf,53499.0
2719,intel core i7 14700t,31497.0
2720,intel core i7 2600,5344.0
2721,intel core i7 2600k,5489.0
2722,intel core i7 2600s,4628.0
2723,intel core i7 2610ue,1409.0
2724,intel core i7 2617m,1687.0
2725,intel core i7 2620m,2425.0
2726,intel core i7 2630qm,3558.0
2727,intel core i7 2630um,400.0
2728,intel core i7 2635qm,3406.0
2729,intel core i7 2637m,1854.0
2730,intel core i7 2640m,2467.0
2731,intel core i7 2655le,1999.0
2732,intel core i7 2670qm,3742.0
2733,intel core i7 2675qm,3852.0
2734,intel core i7 2677m,1912.0
2735,intel core i7 2700k,5742.0
2736,intel core i7 2710qe,4044.0
2737,intel core i7 2715qe,3221.0
2738,intel core i7 2720qm,4003.0
2739,intel core i7 2760qm,4399.0
2740,intel core i7 2820qm,4381.0
2741,intel core i7 2840qm,3842.0
2742,intel core i7 2860qm,4517.0
2743,intel core i7 2920xm,4286.0
